"","track_id","date_released","favorites","listens","album_title","latitude","longitude","location","duration","genre_top","interest","song_title","acousticness","danceability","energy","instrumentalness","liveness","speechiness","tempo","valence","artist_name","release","artist_discovery","artist_familiarity","artist_hotttnesss","song_currency","song_hotttnesss"
"6539",27855,1997-04-15,1,1595,"Hall of Fame (1997)",,,"",194,"Folk",1820,"Sunset Spiral",0.521260106,0.867075564,0.293069565,0.818247402,0.122813107,0.056170031,116.687,0.051740362,"Hall of Fame","Hall of Fame (1997)",0.463158019,0.391173,0.483852,8.33333e-05,0.043313
"6540",27857,,1,350,"Roads to Space Travel",,,"",153,"Rock",447,"W.H. Harrison",0.141446933,0.485141405,0.684416851,0.839614848,0.11453606,0.025869835,136.876,0.74577238,"Roads to Space Travel","Roads to Space Travel",0.281850855,0.213446,0.294444,0.00025,0.037729
"6541",27858,1999-10-26,0,975,"Ballad/Jazz/Waltz",,,"",145,"Rock",1107,"Is Alright",0.353899541,0.531639632,0.908589283,0.767342037,0.080053291,0.039552692,135.514,0.836681316,"Roads to Space Travel","Ballad/Jazz/Waltz",0.281850855,0.213446,0.294444,5e-04,0.0598
"6542",27859,2006-09-26,1,759,"#3 for Bray Harp",40.65,-73.95,"Brooklyn, NY",197,"Folk",989,"#3 for Bray Harp",0.989571261,0.460843976,0.020149253,0.829539954,0.097482162,0.0932484,210.374,0.261980561,"P.G. Six","#3 for Bray Harp",0.470022321,0.374073,0.491023,0,0.04565
"6543",27860,2005-10-25,1,534,"Well of Memory",40.65,-73.95,"Brooklyn, NY",304,"Folk",733,"Old Man on the Mountain",0.935668371,0.42910879,0.219353193,0.963058589,0.1190617,0.034763242,125.885,0.249392002,"P.G. Six","Well of Memory",0.470022321,0.374073,0.491023,0.000129032,0.102745
"6544",27862,2003-04-22,0,395,"Carry Me Over",,,"",201,"Folk",516,"Possessions in a Nest",0.611920633,0.587742941,0.258099664,0.910610467,0.104650985,0.029431199,74.347,0.420059809,"Dan Matz","Carry Me Over",0.362190275,0.105711,0.378373,0,0.014318
"6545",27864,2003-04-22,0,840,"All Around",39.2903848,-76.6121893,"Baltimore, Maryland",191,"Rock",1084,"Ok Apartment",0.060472164,0.468035991,0.811211547,0.751882181,0.054649419,0.027825563,149.851,0.764516902,"The Oranges Band","All Around",0.350356989,0.373731,0.366011,0,0.048408
"6546",27865,2005-06-14,0,672,"The World & Everything in It",39.2903848,-76.6121893,"Baltimore, Maryland",185,"Rock",998,"Ride the Nuclear Wave",0.541843638,0.357528373,0.705548324,0.865608158,0.088274228,0.03529059,151.551,0.448619616,"The Oranges Band","The World & Everything in It",0.350356989,0.373731,0.366011,0,0
"6547",27948,2010-03-14,6,56539,"A Retrospective 1990-2010 (set 1)",,,"",212,"",21599,"(h) Banjo Arba Minch Garden",0.865037532,0.359457337,0.136138491,0.960495943,0.111576777,0.042098291,166.774,0.702173775,"Cooper Moore","A Retrospective 1990-2010 (set 1)",0.08363038,0.067369,0.087367,0,0
"6548",27950,2010-03-14,6,56539,"A Retrospective 1990-2010 (set 1)",,,"",188,"Jazz",4167,"(e) If Only piano and morse code",0.989186289,0.301288661,0.001850725,0.960818643,0.108870182,0.057487072,144.438,0.047293817,"Cooper Moore","A Retrospective 1990-2010 (set 1)",0.08363038,0.067369,0.087367,0,0
"6549",27963,,2,16713,"A Retrospective 1990-2010 (set 2)",,,"",102,"",4109,"(a) The Morning Prayer",0.981830662,0.405704833,0.068148338,0.722437804,0.155931012,0.052289512,109.026,0.294219601,"Cooper Moore","A Retrospective 1990-2010 (set 2)",0.08363038,0.067369,0.087367,0,0
"6550",28002,,2,3577,"Porter Records Showcase",40.7281575,-74.0776417,"Jersey City, NJ",1466,"Jazz",1886,"Improvisation",0.982812687,0.340823546,0.26142639,0.180077371,0.360068842,0.47069497,90.407,0.038515633,"Nate Wooley","Porter Records Showcase",0.318706153,0.358728,0.332946,0,0
"6551",28006,2010-04-07,1,597,"Litanies in Zero Kelvin",60.128161,18.643501,"Sweden",1850,"",942,"Litanies in Zero Kellvin",0.98401301,0.321708324,0.181513776,0.065927332,0.07876818,0.096532057,137.737,0.120183724,"Girilal Baars","Litanies in Zero Kelvin",0.243592255,0.057587,0.254476,0.00025,0.043313
"6552",28057,,0,1134,"Amoksaufen statt Komalaufen",50.927054,11.5892372,"Jena (Germany)",154,"Rock",923,"Moscato",0.223326092,0.328494556,0.918092141,0.597061799,0.077804013,0.034774734,151.089,0.777590729,"Amokdrang","Amoksaufen statt Komalaufen",0.21683287,0.263222,0.226521,5e-04,0.0598
"6553",28058,,0,1134,"Amoksaufen statt Komalaufen",50.927054,11.5892372,"Jena (Germany)",128,"Rock",460,"P.F.G.N.",0.56658598,0.297904537,0.883613277,0.929113855,0.094758019,0.039539617,160.476,0.181081109,"Amokdrang","Amoksaufen statt Komalaufen",0.21683287,0.263222,0.226521,5e-04,0.0598
"6554",28059,,0,1134,"Amoksaufen statt Komalaufen",50.927054,11.5892372,"Jena (Germany)",153,"Rock",697,"Tanz",0.581729169,0.449042626,0.734219936,0.800333068,0.076101634,0.031565411,149.632,0.90946623,"Amokdrang","Amoksaufen statt Komalaufen",0.21683287,0.263222,0.226521,0.00025,0.037729
"6555",28060,,0,1134,"Amoksaufen statt Komalaufen",50.927054,11.5892372,"Jena (Germany)",153,"Rock",467,"Amokdrang",0.697201159,0.323183789,0.929788889,0.934653372,0.097831028,0.030434711,160.131,0.792080649,"Amokdrang","Amoksaufen statt Komalaufen",0.21683287,0.263222,0.226521,0.00025,0.037729
"6556",28061,,0,1134,"Amoksaufen statt Komalaufen",50.927054,11.5892372,"Jena (Germany)",128,"Rock",872,"Stress",0.520071791,0.334288674,0.809037014,0.948401463,0.097485784,0.031577685,154.518,0.725260297,"Amokdrang","Amoksaufen statt Komalaufen",0.21683287,0.263222,0.226521,0.00025,0.037729
"6557",28062,,0,1134,"Amoksaufen statt Komalaufen",50.927054,11.5892372,"Jena (Germany)",184,"Rock",446,"Verpasst",0.47278588,0.34685599,0.739075829,0.719308983,0.124614936,0.028170124,158.651,0.642087747,"Amokdrang","Amoksaufen statt Komalaufen",0.21683287,0.263222,0.226521,5e-04,0.0598
"6558",28063,,0,1134,"Amoksaufen statt Komalaufen",50.927054,11.5892372,"Jena (Germany)",176,"Rock",495,"Stay Rude",0.550819281,0.411186794,0.777068175,0.935961627,0.144580575,0.030291344,152.066,0.948889836,"Amokdrang","Amoksaufen statt Komalaufen",0.21683287,0.263222,0.226521,5e-04,0.0598
"6559",28064,,0,1134,"Amoksaufen statt Komalaufen",50.927054,11.5892372,"Jena (Germany)",167,"Rock",342,"Moscato (Live)",0.332765591,0.238321825,0.953627549,0.016243018,0.355790297,0.078456889,144.896,0.47010086,"Amokdrang","Amoksaufen statt Komalaufen",0.21683287,0.263222,0.226521,0,0
"6560",28085,2008-04-16,9,18916,"Surpriscording",48.692054,6.184417,"Nancy, Lorraine, France",281,"Jazz",6904,"Dewey Square",0.63608288,0.379780512,0.648617743,0.597628936,0.21092857,0.037375843,98.305,0.589349255,"Hugo 'Droopy' Contini","Surpriscording",0.250311058,0.0928,0.261495,2.38095e-05,0.04425
"6561",28086,2008-04-16,9,18916,"Surpriscording",48.692054,6.184417,"Nancy, Lorraine, France",320,"Jazz",7870,"Beat Goes On",0.637294746,0.461413129,0.643187561,0.938630948,0.118445484,0.042860089,190.642,0.830002634,"Hugo 'Droopy' Contini","Surpriscording",0.250311058,0.0928,0.261495,0.000285714,0.070134
"6562",28087,2008-04-16,9,18916,"Surpriscording",48.692054,6.184417,"Nancy, Lorraine, France",234,"Jazz",17586,"Sandu",0.826455013,0.415370157,0.532739002,0.789351461,0.09180086,0.036781205,147.802,0.612029809,"Hugo 'Droopy' Contini","Surpriscording",0.250311058,0.0928,0.261495,3.33333e-05,0.04425
"6563",28088,2008-04-16,9,18916,"Surpriscording",48.692054,6.184417,"Nancy, Lorraine, France",246,"Jazz",6081,"Dexterity",0.901098666,0.520301744,0.548482182,0.077107026,0.079863657,0.047556646,110.449,0.692265559,"Hugo 'Droopy' Contini","Surpriscording",0.250311058,0.0928,0.261495,5.55556e-05,0.04425
"6564",28089,2008-04-16,9,18916,"Surpriscording",48.692054,6.184417,"Nancy, Lorraine, France",312,"Jazz",5354,"Captain Hugo",0.901278213,0.41792764,0.578727011,0.903932455,0.076363499,0.030210163,71.318,0.319828252,"Hugo 'Droopy' Contini","Surpriscording",0.250311058,0.0928,0.261495,0.000181818,0.070134
"6565",28097,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",117,"Classical",4073,"Alkan, 1ere Suite, Op 31, 1 Lentement",0.99579645,0.437607835,0.002418362,0.862628565,0.065459151,0.317643743,38.846,0.130743287,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6566",28098,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",191,"Classical",1941,"Alkan, 1ere Suite, Op 31, 2 Assez lentement",0.99557427,0.419153493,0.006060206,0.918502587,0.088986956,0.094413121,151.953,0.310735329,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6567",28099,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",176,"Classical",1384,"Alkan, 1ere Suite, Op 31, 3 Dans le genre ancien, Tres lentement",0.99579645,0.29250007,0.013321105,0.88302001,0.115628444,0.041580505,77.282,0.51370975,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6568",28100,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",136,"Classical",1221,"Alkan, 1ere Suite, Op 31, 4 Priere du soir, Assez lentement",0.99579645,0.542955731,0.005426867,0.98588041,0.114024462,0.242875477,81.811,0.15804047,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,5e-04,0.0385
"6569",28101,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",132,"Classical",1039,"Alkan, 1ere Suite, Op 31, 5 Psaume 150me, Avec enthousiasme",0.994343035,0.489363336,0.172315784,0.960461527,0.113368732,0.062094059,77.302,0.236034683,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6570",28102,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",339,"Classical",1216,"Alkan, 1ere Suite, Op 31, 6 Ancienne melodie de la synagogue, Andante flebile",0.995125514,0.404352131,0.020713142,0.93663266,0.102847458,0.053584891,89.553,0.254496311,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0.00025,0.0385
"6571",28103,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",96,"Classical",1143,"Alkan, 1ere Suite, Op 31, 7 Librement mais sans secousses",0.994978101,0.451163367,0.068237457,0.936094246,0.111531476,0.039772456,208.622,0.821485557,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6572",28104,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",224,"Classical",1325,"Alkan, 1ere Suite, Op 31, 8 La chanson de la folle au bord de la mer, Lentement",0.942096997,0.280961592,0.01837547,0.929921486,0.13202146,0.04623846,96.787,0.034453629,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6573",28105,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",185,"Classical",1017,"Alkan, 1ere Suite, Op 31, 9 Placiditas, Tranquillement",0.99579645,0.32246119,0.002325659,0.914931674,0.096879587,0.062969534,88.972,0.229776609,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6574",28107,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",55,"Classical",1001,"Alkan, 2me Suite, Op 31, 11 Un petit rien, Assez vite",0.995512631,0.285367408,0.114317604,0.898501177,0.117306338,0.04670752,98.551,0.401373139,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6575",28108,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",90,"Classical",1099,"Alkan, 2me Suite, Op 31, 12 Le temps qui n'est plus, Andante",0.99579645,0.367591994,0.007247963,0.863765237,0.094707702,0.07768259,90.282,0.10415678,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6576",28110,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",161,"Classical",4099,"Alkan, 2me Suite, Op 31, 14 Rapidement",0.995634835,0.374781259,0.072062985,0.902150328,0.097097528,0.046249955,116.884,0.191244414,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6577",28111,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",139,"Classical",1107,"Alkan, 2me Suite, Op 31, 15 Dans le genre gothique, Assez vite et avec beaucoup de grace",0.99579645,0.419689125,0.031413633,0.936840709,0.118337957,0.060558736,73.85,0.27666357,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6578",28112,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",87,"Classical",943,"Alkan, 2me Suite, Op 31, 16 Assez lentement",0.995161163,0.179168398,0.014548067,0.870363254,0.094514482,0.035755087,73.397,0.073145929,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6579",28113,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",142,"Classical",960,"Alkan, 2me Suite, Op 31, 17 Reve d' amour, Assez vite",0.995479848,0.355349621,0.086174488,0.920688688,0.089292018,0.047623236,115.805,0.031839018,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6580",28114,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",264,"Classical",1105,"Alkan, 3me Suite, Op 31, 18 Sans trop de mouvement",0.995348483,0.307880633,0.006476475,0.885654696,0.102253651,0.046699294,124.696,0.246641377,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6581",28115,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",38,"Classical",1438,"Alkan, 3me Suite, Op 31, 19 Priere de matin, Vite",0.995467034,0.423744395,0.056495914,0.937575825,0.095169126,0.088984592,127.525,0.362367204,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6582",28116,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",88,"Classical",1368,"Alkan, 3me Suite, Op 31, 20 Moderement vite et bien caracterise",0.994799576,0.401746877,0.16157,0.915730912,0.111493994,0.065865516,175.956,0.566929004,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6583",28117,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",131,"Classical",1302,"Alkan, 3me Suite, Op 31, 21 Doucement",0.995503266,0.258337675,0.002250405,0.948671534,0.103101217,0.048712222,146.536,0.134265744,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6584",28118,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",238,"Classical",1050,"Alkan, 3me Suite, Op 31, 22 Anniversaire, Assez lentement",0.995639283,0.529304722,0.003079547,0.863791243,0.088289152,0.066067215,35.982,0.071267171,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6585",28119,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",100,"Classical",1674,"Alkan, 3me Suite, Op 31, 23 Assez vite",0.995036268,0.398086408,0.060206377,0.913340725,0.107472064,0.041198697,95.652,0.42396029,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6586",28120,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",221,"Classical",1335,"Alkan, 3me Suite, Op 31, 24 Etude de velocite, Prestissimo",0.991785364,0.169114771,0.020700722,0.907702309,0.101616658,0.031465614,88.049,0.172147784,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6587",28121,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",216,"Classical",1279,"Alkan, 3me Suite, Op 31, 25 Priere, Lentement",0.995715917,0.463012323,0.001331944,0.924510399,0.077723806,0.132070746,111.324,0.291316556,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6588",28122,2008-04-09,1,27727,"Alkan 25 Preludes, Alleluia",,,"",147,"Classical",2376,"Alkan, Alleluia Op. 25",0.994901793,0.491203497,0.236844025,0.951740458,0.111876395,0.065874644,97.837,0.335069251,"Felipe Sarro","Alkan 25 Preludes, Alleluia",0.368442907,0.195033,0.384905,0,0
"6589",28170,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",335,"Electronic",4365,"BackFoot",0.026075371,0.966883164,0.808004573,0.861494007,0.086397897,0.403749201,122.46,0.483444879,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6590",28171,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",211,"Electronic",4156,"White Girl",0.158389463,0.378919944,0.912579154,0.637637919,0.612164316,0.430979699,101.425,0.86115848,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6591",28172,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",248,"Electronic",4470,"Red Dust",0.006036119,0.306495878,0.949887704,0.804319403,0.342427156,0.058926656,105.877,0.549163275,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6592",28173,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",251,"Electronic",4624,"Man Down",0.070922544,0.719470695,0.715801322,0.927360458,0.074733648,0.19312143,173.568,0.646657466,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6593",28174,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",214,"Electronic",4863,"Still Tippin",0.000271644,0.653299437,0.640906723,0.627702991,0.10148272,0.385088181,93.354,0.536220904,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6594",28175,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",354,"Electronic",4067,"Inland",0.000404452,0.491032219,0.909642654,0.918539423,0.067547042,0.169163635,91.422,0.320827004,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6595",28176,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",294,"Electronic",3423,"Hither & Thither",0.005080163,0.444783343,0.82760956,0.907203235,0.264013695,0.471020883,96.043,0.721475517,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6596",28177,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",325,"Electronic",4622,"The King",0.000481589,0.571665019,0.969083443,0.879323159,0.213911486,0.101737202,109.555,0.392834643,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6597",28178,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",214,"Electronic",5488,"Hush Up Riddim",1.80174e-05,0.739542126,0.387506396,0.824260742,0.07336557,0.060911903,93.363,0.334695999,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0,0
"6598",28179,,0,18503,"Bass Music Sessions",51.454513,-2.58791,"Bristol, UK",207,"Electronic",11814,"Raise Riddim",0.162437169,0.715880966,0.837901845,0.755124713,0.297191068,0.049556741,100.984,0.482500698,"ID & Baobinga","Bass Music Sessions",0.111627465,0.072357,0.116615,0.00075,0.075459
"6599",28186,2005-06-01,2,11096,"Ruptures",48.692054,6.184417,"Nancy, Lorraine, France",250,"",5848,"El despertar",0.521627039,0.718313349,0.711121623,0.814303184,0.111693458,0.054145979,103.065,0.62961514,"DIY-note","Ruptures",0.250841364,0.195826,0.262049,0.000153846,0.063842
"6600",28194,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",64,"Rock",670,"Silent Rejoinder",0.919164379,0.266284655,0.362467794,0.972870004,0.215160211,0.053227497,121.597,0.732627688,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6601",28195,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",196,"Rock",716,"White Pearl",0.987726405,0.537941802,0.595471118,0.972545814,0.109169258,0.043612618,81.564,0.701869972,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6602",28196,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",117,"Rock",715,"Wolfram #2",0.987792864,0.577192467,0.216511865,0.971658769,0.113239341,0.036164924,85.257,0.345737828,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6603",28197,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",221,"Rock",572,"Red, Green and Blue",0.807706983,0.327564551,0.921650103,0.968684377,0.110572747,0.103370445,75.225,0.235461583,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6604",28198,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",118,"Rock",444,"Lancashire",0.926590499,0.584492115,0.403866937,0.970911539,0.116423632,0.040278318,94.634,0.207013159,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6605",28199,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",75,"Rock",1013,"More of What You Like",0.980554153,0.239979704,0.384393582,0.972870004,0.118227615,0.03762638,167.206,0.964936127,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6606",28200,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",178,"Rock",1405,"A Mote in the Middle Distance",0.968830289,0.597680594,0.458300144,0.970177405,0.112308276,0.038631541,81.259,0.468710056,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6607",28201,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",147,"Rock",927,"At The Schloss",0.95547465,0.357588446,0.535380261,0.972870004,0.179212436,0.038421604,116.888,0.073375917,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6608",28202,2005-05-01,1,3168,"Lamentations of an Ape",-40.900557,174.885971,"New Zealand",119,"Rock",562,"Burn That Cheque",0.884908272,0.440613538,0.466679279,0.972870004,0.111520662,0.029302191,104.452,0.771193751,"Kraus","Lamentations of an Ape",0.334942975,0.405435,0.352514,0,0
"6609",28266,,4,15725,"Various Deficiencies Vol. 1",40.65,-73.95,"Brooklyn, New York",290,"Rock",3991,"Working Song",0.863549052,0.754815415,0.649289782,0.893723662,0.111187195,0.032871105,105.587,0.641674026,"Lame Drivers","Various Deficiencies Vol. 1",0.351299861,0.315297,0.366996,0,0
"6610",28306,2010-04-13,0,4363,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",41.8781136,-87.6297982,"Chicago, IL",242,"",1481,"I Wanna Miss You",0.868451275,0.285783686,0.83951952,0.885393513,0.263845673,0.055425141,133.994,0.226548886,"The Laureates","Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",0.295484692,0.294332,0.308687,0,0
"6611",28307,2010-04-13,0,4363,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",41.8781136,-87.6297982,"Chicago, IL",187,"",628,"No Control",0.898232829,0.283930233,0.80927949,0.896785686,0.09083549,0.041928088,141.748,0.49375241,"The Laureates","Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",0.295484692,0.294332,0.308687,0,0
"6612",28308,2010-04-13,0,4363,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",41.8781136,-87.6297982,"Chicago, IL",197,"",609,"All Eyes Open",0.119401801,0.15877957,0.688876516,0.875238183,0.291164308,0.047441543,77.5,0.415422955,"The Laureates","Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",0.295484692,0.294332,0.308687,0,0
"6613",28309,2010-04-13,0,4363,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",41.8781136,-87.6297982,"Chicago, IL",172,"",450,"Get Sensitive",0.547461037,0.10903449,0.801218655,0.935118436,0.122523718,0.052764057,155.142,0.299651183,"The Laureates","Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",0.295484692,0.294332,0.308687,0,0
"6614",28310,2010-04-13,0,4363,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",41.8781136,-87.6297982,"Chicago, IL",239,"",581,"Robbers",0.97100638,0.296733139,0.883842977,0.966814288,0.131979702,0.069068898,137.835,0.439708852,"The Laureates","Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",0.295484692,0.294332,0.308687,0,0
"6615",28311,2010-04-13,0,4363,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",41.8781136,-87.6297982,"Chicago, IL",305,"",536,"Life of Leisure",0.799331148,0.393584969,0.720868907,0.874487372,0.126873672,0.046779937,127.557,0.654095868,"The Laureates","Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",0.295484692,0.294332,0.308687,0,0
"6616",28312,2010-04-13,0,4363,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",41.8781136,-87.6297982,"Chicago, IL",169,"",421,"Novel Approach",0.907905742,0.33105471,0.652457115,0.925714871,0.111452913,0.040728451,108.549,0.70537544,"The Laureates","Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",0.295484692,0.294332,0.308687,0,0
"6617",28313,2010-04-13,0,4363,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",41.8781136,-87.6297982,"Chicago, IL",155,"",670,"Oh Delusion",0.259123686,0.370865489,0.915188752,0.774688702,0.203115441,0.05034075,141.887,0.396861692,"The Laureates","Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",0.295484692,0.294332,0.308687,0,0
"6618",28315,,2,19349,"NetLabel Coalition Volume 1",,,"",176,"",2414,"Recuérdame Buscar ""Amor"" en el Diccionario",0.00023713,0.330499562,0.944485786,0.144368872,0.313955625,0.053867044,189.996,0.43210293,"Riverdale","NetLabel Coalition Volume 1",0.265024652,0.377103,0.276866,0.00025,0.039431
"6619",28316,,2,19349,"NetLabel Coalition Volume 1",52.132633,5.291266,"The Netherlands",263,"",2606,"Likkubakkus",0.105455532,0.644782707,0.96558118,0.916298623,0.131893056,0.050943538,107.014,0.384742086,"D'r Sjaak","Speees KojBoj",0.258710758,0.17808,0.27027,0,0
"6620",28317,,2,19349,"NetLabel Coalition Volume 1",,,"",294,"",5411,"Grapefruit Gun",0.000363276,0.568216873,0.666203879,0.279564524,0.066449282,0.030447523,103.342,0.236812872,"Tropical Australian Stinger Research Unit","NetLabel Coalition Volume 1",0.221897577,0.164402,0.231812,0.001,0.087605
"6621",28318,,2,19349,"NetLabel Coalition Volume 1",,,"",164,"",4777,"Street Lights",0.529665292,0.60060948,0.379183281,0.884747688,0.088369172,0.029133753,105.318,0.260439917,"Fly Lazarus Fly","NetLabel Coalition Volume 1",0.105856321,0.054163,0.110586,5e-04,0.0598
